6.228494333104502145e-30 6.635280621043751824e-23
6.460175729819483296e-30 6.790021293931334140e-23
6.700474982907630779e-30 6.948370657780945965e-23
6.949712650901145534e-30 7.110412870502709789e-23
7.208221216152742609e-30 7.276234052644987756e-23
7.476345528366151318e-30 7.445922333164863816e-23
7.754443264624716699e-30 7.619567896266087586e-23
8.042885406531566194e-30 7.797263029329255829e-23
8.342056735098062166e-30 7.979102171959822055e-23
8.652356344040589659e-30 8.165181966179923253e-23
8.974198172170468730e-30 8.355601307790743909e-23
9.308011555587187644e-30 8.550461398932689969e-23
9.654241800411503210e-30 8.749865801871282489e-23
1.001335077682260360e-29 8.953920494037446002e-23
1.038581753519163336e-29 9.162733924351342669e-23
1.077213894513353052e-29 9.376417070859757893e-23
1.117283035832974254e-29 9.595083499717617883e-23
1.158842629600592968e-29 9.818849425545047189e-23
1.201948116198171054e-29 1.004783377319193732e-22
1.246656998224388773e-29 1.028215824094299905e-22
1.293028917202944939e-29 1.052194736519677297e-22
1.341125733144193332e-29 1.076732858665305553e-22
1.391011607066208947e-29 1.101843231804378212e-22
1.442753086585419542e-29 1.127539201344358880e-22
1.496419194690932233e-29 1.153834423919664819e-22
1.552081521821011229e-29 1.180742874649763518e-22
1.609814321364517907e-29 1.208278854566533513e-22
1.669694608714734143e-29 1.236456998214841588e-22
1.731802264007677428e-29 1.265292281430369009e-22
1.796220138681969888e-29 1.294800029298818883e-22
1.863034166002436683e-29 1.324995924300750070e-22
1.932333475694834117e-29 1.355896014646349813e-22
2.004210512844669841e-29 1.387516722804585182e-22
2.078761161218663381e-29 1.419874854231251682e-22
2.156084871173447714e-29 1.452987606300585516e-22
2.236284792322052152e-29 1.486872577445150399e-22
2.319467911135198185e-29 1.521547776508888764e-22
2.405745193660959873e-29 1.557031632318288280e-22
2.495231733553159953e-29 1.593343003476761833e-22
2.588046905605985814e-29 1.630501188387436629e-22
2.684314524999612777e-29 1.668525935509680947e-22
2.784163012469336549e-29 1.707437453854833885e-22
2.887725565618449361e-29 1.747256423726694888e-22
2.995140336603484999e-29 1.788004007712496558e-22
3.106550616428813602e-29 1.829701861930197989e-22
3.222105026096435067e-29 1.872372147538072988e-22
3.341957714865968148e-29 1.916037542512707137e-22
3.466268565889354443e-29 1.960721253701680390e-22
3.595203409494512483e-29 2.006447029157320235e-22
3.728934244402566968e-29 2.053239170758101150e-22
3.867639467173615231e-29 2.101122547124365739e-22
4.011504110187287544e-29 2.150122606835277354e-22
4.160720088475388294e-29 2.200265391953982860e-22
4.315486455736028540e-29 2.251577551868211323e-22
4.476009669870689233e-29 2.304086357453633581e-22
4.642503868398517698e-29 2.357819715567546789e-22
4.815191154115155665e-29 2.412806183880540376e-22
4.994301891377232391e-29 2.469074986054054991e-22
5.180075013407804523e-29 2.526656027271918524e-22
5.372758341032591672e-29 2.585579910134063222e-22
5.572608913272256372e-29 2.645877950920914736e-22
5.779893330231772546e-29 2.707582196237086857e-22
5.994888108744195681e-29 2.770725440043208500e-22
6.217880051243340696e-29 2.835341241084952589e-22
6.449166628357436289e-29 2.901463940728533011e-22
6.689056375734100789e-29 2.969128681212138494e-22
6.937869305626079240e-29 3.038371424323012992e-22
7.195937333786619103e-29 3.109228970510084467e-22
7.463604722244239088e-29 3.181738978442347242e-22
7.741228538547239088e-29 3.255939985023328635e-22
8.029179132090857888e-29 3.331871425872348638e-22
8.327840628162301783e-29 3.409573656283393292e-22
8.637611440362850806e-29 3.489087972672791524e-22
8.958904802090471506e-29 3.570456634527056842e-22
9.292149317791960789e-29 3.653722886862567009e-22
9.637789534720141097e-29 3.738930983209046352e-22
9.996286535958631871e-29 3.826126209129029766e-22
1.036811855550543546e-28 3.915354906285838240e-22
1.075378161623565197e-28 4.006664497072805455e-22
1.115379019159475313e-28 4.100103509816942597e-22
1.156867789190458297e-28 4.195721604570306157e-22
1.199899817619811423e-28 4.293569599502900983e-22
1.244532509053221337e-28 4.393699497911059474e-22
1.290825403376353942e-28 4.496164515855710370e-22
1.338840255180891708e-28 4.601019110445164502e-22
1.388641116144980084e-28 4.708319008777498645e-22
1.440294420477997089e-28 4.818121237557906808e-22
1.493869073543598294e-28 4.930484153406756963e-22
1.549436543779277663e-28 5.045467473874449013e-22
1.607070958035069737e-28 5.163132309179588297e-22
1.666849200458558875e-28 5.283541194687311450e-22
1.728851015058107954e-28 5.406758124145018084e-22
1.793159112081153750e-28 5.532848583693237535e-22
1.859859278349437811e-28 5.661879586669620468e-22
1.929040491698402189e-28 5.793919709224635653e-22
2.000795039673347191e-28 5.929039126767794887e-22
2.075218642640787997e-28 6.067309651263917368e-22
2.152410581479134262e-28 6.208804769399109432e-22
2.232473830019112338e-28 6.353599681636854940e-22
2.315515192410565475e-28 6.501771342184909724e-22
2.401645445598903226e-28 6.653398499894303805e-22
2.490979487101224654e-28 6.808561740112081426e-22
2.583636488279279818e-28 6.967343527510126450e-22
2.679740053313748817e-28 7.129828249912807197e-22
2.779418384091864475e-28 7.296102263146708909e-22
2.882804451228366851e-28 7.466253936936294758e-22
2.990036171447956813e-28 7.640373701869952270e-22
3.101256591565776227e-28 7.818554097461225255e-22
3.216614079311515038e-28 8.000889821331040415e-22
3.336262521251492391e-28 8.187477779536722729e-22
3.460361528072956286e-28 8.378417138074920622e-22
3.589076647504258116e-28 8.573809375585477290e-22
3.722579585155066580e-28 8.773758337284494836e-22
3.861048433571201254e-28 8.978370290155183006e-22
4.004667909809546470e-28 9.187753979425704967e-22
4.153629601850109799e-28 9.402020686364266069e-22
4.308132224173868853e-28 9.621284287422005617e-22
4.468381882847303100e-28 9.845661314755095235e-22
4.634592350467320830e-28 1.007527101815834450e-21
4.806985351333333607e-28 1.031023542844317694e-21
4.985790857226804497e-28 1.055067942229353532e-21
5.171247394192983795e-28 1.079673078863439987e-21
5.363602360734020367e-28 1.104852029654807530e-21
5.563112357837806629e-28 1.130618176477425603e-21
5.770043531283017773e-28 1.156985213283101927e-21
5.984671926676864522e-28 1.183967153379441793e-21
6.207283857699087977e-28 1.211578336877524485e-21
6.438176288043691349e-28 1.239833438313284851e-21
6.677657227567604109e-28 1.268747474446617579e-21
6.926046143175008875e-28 1.298335812242374652e-21
7.183674384985317213e-28 1.328614177037485878e-21
7.450885628353261438e-28 1.359598660898539028e-21
7.728036332330856717e-28 1.391305731174272362e-21
8.015496215182851587e-28 1.423752239247525417e-21
8.313648747589764089e-28 1.456955429491278738e-21
8.622891664196740720e-28 1.490932948433572010e-21
8.943637494190505076e-28 1.525702854136155824e-21
9.276314111612060448e-28 1.561283625791850667e-21
9.621365306139497595e-28 1.597694173545740724e-21
9.979251375102234747e-28 1.634953848545407572e-21
1.035044973751627059e-27 1.673082453225526992e-21
1.073545557095991886e-27 1.712100251832342981e-21
1.113478247213925173e-27 1.752027981193555458e-21
1.154896314202464674e-27 1.792886861739386285e-21
1.197855009647250013e-27 1.834698608780676065e-21
1.242411640327973027e-27 1.877485444049976072e-21
1.288625644665462960e-27 1.921270107511806578e-21
1.336558672012383532e-27 1.966075869448346476e-21
1.386274664893283293e-27 2.011926542826954545e-21
1.437839944303751820e-27 2.058846495956131066e-21
1.491323298182448358e-27 2.106860665436632353e-21
1.546796073174006685e-27 2.155994569414595530e-21
1.604332269805266270e-27 2.206274321143766435e-21
1.664008641201776154e-27 2.257726642864006202e-21
1.725904795476232093e-27 2.310378880003441354e-21
1.790103301925496210e-27 2.364259015711853534e-21
1.856689801177793154e-27 2.419395685732974969e-21
1.925753119437071774e-27 2.475818193623638284e-21
1.997385386976926666e-27 2.533556526327855266e-21
2.071682161042105168e-27 2.592641370114080494e-21
2.148742553321613691e-27 2.653104126884170806e-21
2.228669362163443542e-27 2.714976930862680945e-21
2.311569209707263697e-27 2.778292665675359920e-21
2.397552684118062765e-27 2.843084981825950009e-21
2.486734487110466161e-27 2.909388314580567445e-21
2.579233586960478529e-27 2.977237902269143988e-21
2.675173377208841517e-27 3.046669805013694442e-21
2.774681841267692045e-27 3.117720923893365532e-21
2.877891723150040183e-27 3.190429020556382519e-21
2.984940704549935614e-27 3.264832737289423371e-21
3.095971588509467612e-27 3.340971617555008572e-21
3.211132489917596645e-27 3.418886127007830595e-21
3.330577033095040466e-27 3.498617675001245707e-21
3.454464556728650587e-27 3.580208636595277556e-21
3.582960326428796782e-27 3.663702375077902909e-21
3.716235755193237167e-27 3.749143265011561046e-21
3.854468632071551896e-27 3.836576715817093544e-21
3.997843359335256049e-27 3.926049195907738663e-21
4.146551198469924421e-27 4.017608257385932883e-21
4.300790525317454328e-27 4.111302561316060276e-21
4.460767094708891967e-27 4.207181903586609417e-21
4.626694314940824379e-27 4.305297241375465356e-21
4.798793532461421252e-27 4.405700720232380882e-21
4.977294327145982597e-27 4.508445701793061022e-21
5.162434818555879032e-27 4.613586792139581363e-21
5.354461983589338823e-27 4.721179870822161687e-21
5.553631985947985017e-27 4.831282120557821216e-21
5.760210517858456498e-27 4.943952057621575714e-21
5.974473154505112080e-27 5.059249562946439232e-21
6.196705721646580312e-27 5.177235913948721305e-21
6.427204676906481933e-27 5.297973817095461683e-21
6.666277505247079990e-27 5.421527441231448075e-21
6.914243129153410929e-27 5.547962451683436151e-21
7.171432334074911932e-27 5.677346045159694348e-21
7.438188209692323180e-27 5.809746985463465486e-21
7.714866607598400006e-27 5.945235640039352450e-21
8.001836616002863328e-27 6.083884017371907568e-21
8.299481052095097584e-27 6.225765805256493713e-21
8.608196972721215676e-27 6.370956409962651432e-21
8.928396204056722318e-27 6.519532996310738300e-21
9.260505890981579084e-27 6.671574528683308581e-21
9.604969066890185503e-27 6.827161812992823948e-21
9.962245244696715723e-27 6.986377539628166931e-21
1.033281102982413096e-26 7.149306327402726711e-21
1.071716075599437152e-26 7.316034768527334683e-21
1.111580714466820372e-26 7.486651474632100585e-21
1.152928198901436658e-26 7.661247123861558097e-21
1.195813686331977398e-26 7.839914509067917020e-21
1.240294385878859935e-26 8.022748587128617683e-21
1.286429634670992660e-26 8.209846529413639941e-21
1.334280977001356959e-26 8.401307773430026333e-21
1.383912246426920542e-26 8.597234075670735863e-21
1.435389650922416509e-26 8.797729565695975594e-21
1.488781861201623810e-26 9.002900801475906516e-21
1.544160102323851363e-26 9.212856826023707425e-21
1.601598248708038949e-26 9.427709225349864365e-21
1.661172922680968968e-26 9.647572187767548076e-21
1.722963596691259897e-26 9.872562564581379387e-21
1.787052699325406125e-26 1.010279993219148832e-20
1.853525725267228819e-26 1.033840665564567989e-20
1.922471349347618667e-26 1.057950795367418987e-20
1.993981544836450898e-26 1.082623196524061975e-20
2.068151706134695367e-26 1.107870981764526169e-20
2.145080776030305106e-26 1.133707569621666547e-20
2.224871377687543971e-26 1.160146691562818045e-20
2.307629951546101645e-26 1.187202399287827212e-20
2.393466897312260761e-26 1.214889072197222331e-20
2.482496721231837653e-26 1.243221425034593836e-20
2.574838188841182206e-26 1.272214515707187790e-20
2.670614483400064529e-26 1.301883753288885235e-20
2.769953370217832818e-26 1.332244906209838160e-20
2.872987367091932926e-26 1.363314110637071193e-20
2.979853921086305169e-26 1.395107879050555869e-20
3.090695591885382331e-26 1.427643109019277812e-20
3.205660241968297839e-26 1.460937092181975664e-20
3.324901233857067993e-26 1.495007523437340232e-20
3.448577634701659502e-26 1.529872510348489902e-20
3.576854428475266554e-26 1.565550582766855808e-20
3.709902736062354025e-26 1.602060702680425509e-20
3.847900043533478158e-26 1.639422274291710381e-20
3.991030438911266004e-26 1.677655154330749888e-20
4.139484857743176728e-26 1.716779662608572424e-20
4.293461337809176454e-26 1.756816592816870646e-20
4.453165283303432659e-26 1.797787223579450320e-20
4.618809738842988087e-26 1.839713329761467600e-20
4.790615673668754164e-26 1.882617194042419097e-20
4.968812276417678606e-26 1.926521618758965276e-20
5.153637260859979447e-26 1.971449938024055272e-20
5.345337183008463249e-26 2.017426030128578120e-20
5.544167770023650179e-26 2.064474330232308212e-20
5.750394261353059729e-26 2.112619843350800591e-20
5.964291762559893088e-26 2.161888157645153772e-20
6.186145612313162701e-26 2.212305458021740755e-20
6.416251763028477266e-26 2.263898540049036585e-20
6.654917175668013197e-26 2.316694824199116164e-20
6.902460229225356152e-26 2.370722370421174571e-20
7.159211145442264054e-26 2.426009893054993569e-20
7.425512429323650589e-26 2.482586776092214514e-20
7.701719326038047345e-26 2.540483088793452698e-20
7.988200294813991196e-26 2.599729601669754909e-20
8.285337500463347816e-26 2.660357802836642583e-20
8.593527323188196266e-26 2.722399914749630213e-20
8.913180887351014590e-26 2.785888911330053332e-20
9.244724609913142759e-26 2.850858535490207370e-20
9.588600769274192294e-26 2.917343317067342780e-20
9.945268095269892720e-26 2.985378591175773241e-20
1.031520238111656909e-25 3.055000516987075346e-20
1.069889711811789557e-25 3.126246096948234540e-20
1.109686415398091462e-25 3.199153196447991660e-20
1.150963437561961824e-25 3.273760563941888817e-20
1.193775841735619577e-25 3.350107851546546438e-20
1.238180739546621797e-25 3.428235636114415295e-20
1.284237367004571791e-25 3.508185440799844697e-20
1.332007163521808397e-25 3.589999757128224046e-20
1.381553853873423942e-25 3.673722067579805703e-20
1.432943533205891455e-25 3.759396868700124033e-20
1.486244755207865347e-25 3.847069694749560501e-20
1.541528623560563582e-25 3.936787141904291057e-20
1.598868886789893431e-25 4.028596893021732628e-20
1.658342036646804006e-25 4.122547742983586228e-20
1.720027410147009645e-25 4.218689624629795696e-20
1.784007295406419226e-25 4.317073635297537936e-20
1.850367041413198254e-25 4.417752063978944622e-20
1.919195171883102519e-25 4.520778419112328477e-20
1.990583503349865796e-25 4.626207457021501820e-20
2.064627267648193683e-25 4.734095211018348681e-20
2.141425238952791689e-25 4.844499021184184901e-20
2.221079865542772029e-25 4.957477564845518296e-20
2.303697406467464105e-25 5.073090887760818217e-20
2.389388073295612203e-25 5.191400436034347738e-20
2.478266177137326791e-25 5.312469088774467083e-20
2.570450281134823315e-25 5.436361191513583349e-20
2.666063358625229810e-25 5.563142590407348950e-20
2.765232957186790104e-25 5.692880667231736721e-20
2.868091368786885556e-25 5.825644375196046078e-20
2.974775806259187450e-25 5.961504275591291521e-20
3.085428586345222598e-25 6.100532575293326070e-20
3.200197319544410484e-25 6.242803165140407913e-20
3.319235107026194044e-25 6.388391659206160779e-20
3.442700744866459935e-25 6.537375434988108157e-20
3.570758935881111754e-25 6.689833674533705681e-20
3.703580509339153612e-25 6.845847406525448110e-20
3.841342648848448713e-25 7.005499549347490388e-20
3.984229128718219300e-25 7.168874955156744691e-20
4.132430559113318667e-25 7.336060454981597122e-20
4.286144640327846443e-25 7.507144904872786406e-20
4.445576426516633473e-25 7.682219233130239470e-20
4.610938599236985157e-25 7.861376488631602746e-20
4.782451751165261441e-25 8.044711890287777113e-20
4.960344680366931222e-25 8.232322877651974146e-20
5.144854695512490344e-25 8.424309162708932879e-20
5.336227932446600678e-25 8.620772782872114732e-20
5.534719682532612518e-25 8.821818155216876020e-20
5.740594733210519222e-25 9.027552131978450422e-20
5.954127721222720376e-25 9.238084057344374234e-20
6.175603498978579205e-25 9.453525825571264112e-20
6.405317514546789960e-25 9.673991940457217177e-20
6.643576205782277848e-25 9.899599576201114209e-20
6.890697409113431963e-25 1.013046863968137773e-19
7.147010783534986708e-25 1.036672183418717500e-19
7.412858250372306137e-25 1.060848472463610064e-19
7.688594449403318711e-25 1.085588580431268070e-19
7.974587211947092106e-25 1.110905656316361556e-19
8.271218051549774274e-25 1.136813155768572471e-19
8.578882672922572112e-25 1.163324848244386864e-19
8.897991499810722282e-25 1.190454824325684889e-19
9.228970222497729559e-25 1.218217503209028986e-19
9.572260365674832668e-25 1.246627640369601166e-19
9.928319877433851060e-25 1.275700335403905361e-19
1.029762374016860152e-24 1.305451040055369792e-19
1.068066460420005874e-24 1.335895566427129761e-19
1.107795344497066063e-24 1.367050095386367996e-19
1.149002024468388566e-24 1.398931185164640042e-19
1.191741469929919919e-24 1.431555780158808606e-19
1.236070695182487294e-24 1.464941219937230034e-19
1.282048835288717372e-24 1.499105248455990648e-19
1.329737224959039145e-24 1.534066023490088913e-19
1.379199480372034874e-24 1.569842126284596103e-19
1.430501584038219216e-24 1.606452571430881636e-19
1.483711972820539173e-24 1.643916816973206343e-19
1.538901629228955323e-24 1.682254774751019237e-19
1.596144176110909601e-24 1.721486820982473386e-19
1.655515974863997322e-24 1.761633807094770903e-19
1.717096227301873068e-24 1.802717070807127830e-19
1.780967081309222655e-24 1.844758447472192077e-19
1.847213740426830379e-24 1.887780281682009272e-19
1.915924577512858802e-24 1.931805439144663852e-19
1.987191252631988110e-24 1.976857318837919444e-19
2.061108835329715105e-24 2.022959865446335421e-19
2.137775931454816537e-24 2.070137582088425630e-19
2.217294814699309662e-24 2.118415543340690785e-19
2.299771563031256696e-24 2.167819408565395056e-19
2.385316200202485114e-24 2.218375435549192559e-19
2.474042842519952712e-24 2.270110494459855128e-19
2.566069851076613897e-24 2.323052082128530153e-19
2.661519989644743287e-24 2.377228336665074997e-19
2.760520588442493405e-24 2.432668052414308226e-19
2.863203713992040425e-24 2.489400695261075389e-19
2.969706345295953645e-24 2.547456418292282071e-19
3.080170556566829518e-24 2.606866077824242151e-19
3.194743706753846714e-24 2.667661249803797054e-19
3.313578636119223652e-24 2.729874246592014738e-19
3.436833870126698680e-24 2.793538134139324787e-19
3.564673830914048186e-24 2.858686749561240195e-19
3.697269056631752455e-24 2.925354719124013821e-19
3.834796428940458140e-24 2.993577476649810044e-19
3.977439408970546132e-24 3.063391282351099773e-19
4.125388282058818923e-24 3.134833242104407731e-19
4.278840411588591652e-24 3.207941327173563609e-19
4.438000502271894502e-24 3.282754394392986622e-19
4.603080873224974942e-24 3.359312206821721752e-19
4.774301741201461172e-24 3.437655454879236777e-19
4.951891514360809950e-24 3.517825777974130727e-19
5.136087096964213070e-24 3.599865786637378702e-19
5.327134205404200141e-24 3.683819085171782232e-19
5.525287695989608051e-24 3.769730294829700314e-19
5.730811904923248770e-24 3.857645077531416893e-19
5.943981000925568151e-24 3.947610160136658065e-19
6.165079350975018774e-24 4.039673359282285970e-19
6.394401899652788913e-24 4.133883606799291238e-19
6.632254562598067964e-24 4.230290975722629033e-19
6.878954634598617692e-24 4.328946706907706181e-19
7.134831212861221277e-24 4.429903236267730815e-19
7.400225636026314315e-24 4.533214222646279942e-19
7.675491939512863993e-24 4.638934576340069619e-19
7.960997327800591504e-24 4.747120488286955300e-19
8.257122664279745959e-24 4.857829459934761417e-19
8.564262979321754837e-24 4.971120333806773746e-19
8.882827997248755561e-24 5.087053324780219709e-19
9.213242682904536523e-24 5.205690052094208119e-19
9.555947808556550674e-24 5.327093572104371229e-19
9.911400541884853399e-24 5.451328411801437481e-19
1.028007505584250132e-23 5.578460603111641300e-19
1.066246316120107458e-23 5.708557717997242178e-19
1.105907496262465448e-23 5.841688904375662216e-19
1.147043953914814979e-23 5.977924922876541854e-19
1.189710564996726367e-23 6.117338184456145463e-19
1.233964246648167371e-23 6.260002788889099290e-19
1.279864033156807731e-23 6.405994564157988310e-19
1.327471154709608592e-23 6.555391106761785368e-19
1.376849119073698894e-23 6.708271822964363316e-19
1.428063796315572291e-23 6.864717971005292272e-19
1.481183506671571213e-23 7.024812704295155899e-19
1.536279111686882639e-23 7.188641115618436222e-19
1.593424108744664276e-23 7.356290282367531713e-19
1.652694729111317087e-23 7.527849312831763211e-19
1.714170039628803091e-23 7.703409393566244903e-19
1.777932048189582329e-23 7.883063837865612202e-19
1.844065813134917968e-23 8.066908135368478512e-19
1.912659556722456628e-23 8.255040002818938696e-19
1.983804782814497274e-23 8.447559436012232492e-19
2.057596398943854863e-23 8.644568762951950770e-19
2.134132842920263399e-23 8.846172698247349022e-19
2.213516214146135856e-23 9.052478398779499145e-19
2.295852409816883398e-23 9.263595520665941704e-19
2.381251266187466846e-23 9.479636277554103708e-19
2.469826705093685605e-23 9.700715500274601082e-19
2.561696885923544172e-23 9.926950697885887806e-19
2.656984363241575977e-23 1.015846212014303975e-18
2.755816250276279132e-23 1.039537282142367974e-18
2.858324388488803236e-23 1.063780872614506549e-18
2.964645523449120214e-23 1.088589869570729013e-18
3.074921487254189746e-23 1.113977459699786887e-18
3.189299387731603237e-23 1.139957137249453935e-18
3.307931804681013551e-23 1.166542711200328240e-18
3.430976993415160160e-23 1.193748312606981421e-18
3.558599095872001244e-23 1.221588402110355758e-18
3.690968359579648833e-23 1.250077777625421907e-18
3.828261364766020996e-23 1.279231582208142808e-18
3.970661259916429876e-23 1.309065312105985467e-18
4.118358006093122986e-23 1.339594824996216670e-18
4.271548630342819374e-23 1.370836348416387453e-18
4.430437488530226415e-23 1.402806488391480819e-18
4.595236537948237739e-23 1.435522238262326072e-18
4.766165620068300446e-23 1.469000987719939545e-18
4.943452753808367539e-23 1.503260532050646811e-18
5.127334439709489675e-23 1.538319081596866289e-18
5.318055975426857416e-23 1.574195271438599606e-18
5.515871782956255557e-23 1.610908171300792140e-18
5.721045748032193121e-23 1.648477295691787620e-18
5.933851572150804461e-23 1.686922614278334696e-18
6.154573137686859951e-23 1.726264562502614718e-18
6.383504886592069888e-23 1.766524052446957402e-18
6.620952213179788582e-23 1.807722483952018691e-18
6.867231871520276287e-23 1.849881755994355384e-18
7.122672397989605568e-23 1.893024278329395995e-18
7.387614549536362422e-23 1.937172983406069801e-18
7.662411758250427496e-23 1.982351338559385915e-18
7.947430602840394827e-23 2.028583358487461422e-18
8.243051297648619863e-23 2.075893618019651514e-18
8.549668199855958757e-23 2.124307265182526623e-18
8.867690335553236655e-23 2.173850034570714243e-18
9.197541945380888333e-23 2.224548261029673995e-18
9.539663050464775975e-23 2.276428893657689811e-18
9.894510039403138297e-23 2.329519510134539500e-18
1.026255627708779594e-22 2.383848331384481879e-18
1.064429273617142947e-22 2.439444236581293678e-18
1.104022865202385007e-22 2.496336778503435891e-18
1.145089220205051275e-22 2.554556199247449647e-18
1.187683121027971609e-22 2.614133446307965161e-18
1.231861387815828535e-22 2.675100189032876462e-18
1.277682954253085402e-22 2.737488835462460636e-18
1.325208946181335619e-22 2.801332549561335184e-18
1.374502763141019001e-22 2.866665268852511786e-18
1.425630162946228099e-22 2.933521722462862607e-18
1.478659349405442099e-22 3.001937449589623389e-18
1.533661063305239323e-22 3.071948818397791403e-18
1.590708676778275591e-22 3.143593045358376847e-18
1.649878291181526643e-22 3.216908215037934298e-18
1.711248838615281063e-22 3.291933300349798513e-18
1.774902187218340626e-22 3.368708183277845203e-18
1.840923250379879663e-22 3.447273676083793126e-18
1.909400100013699581e-22 3.527671543009373867e-18
1.980424084045873617e-22 3.609944522484811659e-18
2.054089948272650600e-22 3.694136349855577117e-18
2.130495962751083027e-22 3.780291780639408024e-18
2.209744052890995437e-22 3.868456614325993632e-18
2.291939935423200265e-22 3.958677718732016648e-18
2.377193259425347043e-22 4.051003054924520967e-18
2.465617752593439107e-22 4.145481702725776210e-18
2.557331372954297534e-22 4.242163886813370167e-18
2.652456466221225045e-22 4.341101003429288758e-18
2.751119929002840893e-22 4.442345647712256981e-18
2.853453378082836742e-22 4.545951641667923961e-18
2.959593325996348897e-22 4.651974062791648602e-18
3.069681363137325436e-22 4.760469273359301736e-18
3.183864346639715738e-22 4.871494950401545379e-18
3.302294596284472198e-22 4.985110116377596641e-18
